pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial_2.started,fixxation.started,line_1.started,line_2.started,line_3.started,line_4.started,fixxation.stopped,probe.started,key_resp.started,trial_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,22,3,91,3,,,,,387.0162760000676,,387.0030589000089,387.0162760000676,388.01671440002974,388.01671440002974,388.01671440002974,388.01671440002974,388.01671440002974,389.01706620003097,389.01706620003097,391.30452490004245,z,1,2.283984799985774,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,23,0,92,0,,,,,391.3179972000653,,391.30528890003916,391.3179972000653,392.3184487000108,392.3184487000108,392.3184487000108,392.3184487000108,392.3184487000108,393.3187552000163,393.3187552000163,393.9729315000586,x,1,0.6492672000313178,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,23,1,93,1,,,,,393.9855863000266,,393.9737393000396,393.9855863000266,394.9862896000268,394.9862896000268,394.9862896000268,394.9862896000268,394.9862896000268,395.9865093000699,395.9865093000699,396.55868160002865,v,1,0.5664911000058055,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,23,2,94,2,,,,,396.57117450004444,,396.5599342000205,396.57117450004444,397.57077340001706,397.57077340001706,397.57077340001706,397.57077340001706,397.57077340001706,398.5712367000524,398.5712367000524,399.1237961000297,c,1,0.5458626999752596,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,23,3,95,3,,,,,399.137332500075,,399.1245333000552,399.137332500075,400.1386792999692,400.1386792999692,400.1386792999692,400.1386792999692,400.1386792999692,401.13845930004027,401.13845930004027,401.54206670005806,z,1,0.40204509999603033,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,24,0,96,0,,,,,401.55502730002627,,401.542761699995,401.55502730002627,402.55616569996346,402.55616569996346,402.55616569996346,402.55616569996346,402.55616569996346,403.55642030003946,403.55642030003946,404.0934723999817,x,1,0.5339377999771386,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,24,1,97,1,,,,,404.1064837999875,,404.0942345999647,404.1064837999875,405.1064989999868,405.1064989999868,405.1064989999868,405.1064989999868,405.1064989999868,406.1074873000616,406.1074873000616,406.59377390006557,v,1,0.47309129999484867,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,24,2,98,2,,,,,406.60678300005384,,406.5944984999951,406.60678300005384,407.6079551000148,407.6079551000148,407.6079551000148,407.6079551000148,407.6079551000148,408.6082733999938,408.6082733999938,409.2956857000245,c,1,0.6804201001068577,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,24,3,99,3,,,,,409.3080851000268,,409.29638429998886,409.3080851000268,410.30932740005665,410.30932740005665,410.30932740005665,410.30932740005665,410.30932740005665,411.3089562000241,411.3089562000241,411.77916140004527,z,1,0.4671121999854222,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,25,0,100,0,,,,,411.7921612999635,,411.77984420000575,411.7921612999635,412.7929786000168,412.7929786000168,412.7929786000168,412.7929786000168,412.7929786000168,413.7940581999719,413.7940581999719,414.3300820000004,x,1,0.5278505000751466,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,25,1,101,1,,,,,414.3432853000704,,414.33085829997435,414.3432853000704,415.34401920007076,415.34401920007076,415.34401920007076,415.34401920007076,415.34401920007076,416.34456590004265,416.34456590004265,416.8809267000761,v,1,0.5214457999682054,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,25,2,102,2,,,,,416.89469310001004,,416.88163930003066,416.89469310001004,417.8953553000465,417.8953553000465,417.8953553000465,417.8953553000465,417.8953553000465,418.8957532000495,418.8957532000495,419.39909530000295,c,1,0.4969273000024259,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,25,3,103,3,,,,,419.4120302000083,,419.3998189000413,419.4120302000083,420.41243779996876,420.41243779996876,420.41243779996876,420.41243779996876,420.41243779996876,421.4128437000327,421.4128437000327,421.94928429997526,z,1,0.5285534999566153,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,26,0,104,0,,,,,421.9634572999785,,421.949992400012,421.9634572999785,422.96374070004094,422.96374070004094,422.96374070004094,422.96374070004094,422.96374070004094,423.9637843000237,423.9637843000237,424.4003289999673,x,1,0.4228685999987647,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,26,1,105,1,,,,,424.4141896000365,,424.40105850005057,424.4141896000365,425.41500799998175,425.41500799998175,425.41500799998175,425.41500799998175,425.41500799998175,426.41534900001716,426.41534900001716,426.8859364000382,v,1,0.4590976999606937,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,26,2,106,2,,,,,426.89830230001826,,426.8866373000201,426.89830230001826,427.89890440006275,427.89890440006275,427.89890440006275,427.89890440006275,427.89890440006275,428.89994010003284,428.89994010003284,429.7879907999886,c,1,0.8757554000476375,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,26,3,107,3,,,,,429.7997652000049,,429.7892300999956,429.7997652000049,430.80027969996445,430.80027969996445,430.80027969996445,430.80027969996445,430.80027969996445,431.8010503000114,431.8010503000114,432.4707043999806,z,1,0.6531635998981073,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,27,0,108,0,,,,,432.48414379998576,,432.4714483000571,432.48414379998576,433.48505939997267,433.48505939997267,433.48505939997267,433.48505939997267,433.48505939997267,434.484768299968,434.484768299968,434.90540950000286,x,1,0.41791429999284446,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,27,1,109,1,,,,,434.9182189999847,,434.90616680006497,434.9182189999847,435.9195798999863,435.9195798999863,435.9195798999863,435.9195798999863,435.9195798999863,436.9198308000341,436.9198308000341,437.45837130001746,c,0,0.5236352999927476,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,27,2,110,2,,,,,437.46969890000764,,437.4592001000419,437.46969890000764,438.47017440001946,438.47017440001946,438.47017440001946,438.47017440001946,438.47017440001946,439.470170399989,439.470170399989,439.9264888999751,c,1,0.44799709995277226,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,27,3,111,3,,,,,439.9369078000309,,439.92764600005466,439.9369078000309,440.93711180007085,440.93711180007085,440.93711180007085,440.93711180007085,440.93711180007085,441.9375011000084,441.9375011000084,442.34208580001723,z,1,0.3981451999861747,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,28,0,112,0,,,,,442.35451029997785,,442.3429875000147,442.35451029997785,443.35486319998745,443.35486319998745,443.35486319998745,443.35486319998745,443.35486319998745,444.355533999973,444.355533999973,444.7761040000478,x,1,0.41700760007370263,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,28,1,113,1,,,,,444.7887837999733,,444.77721710002515,444.7887837999733,445.78949210001156,445.78949210001156,445.78949210001156,445.78949210001156,445.78949210001156,446.7739722999977,446.7739722999977,447.3263546000235,v,1,0.5457785000326112,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,28,2,114,2,,,,,447.33951479999814,,447.32708580000326,447.33951479999814,448.3400251000421,448.3400251000421,448.3400251000421,448.3400251000421,448.3400251000421,449.3403465000447,449.3403465000447,449.69419259997085,c,1,0.3491396000608802,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,28,3,115,3,,,,,449.7076380000217,,449.69497710000724,449.7076380000217,450.7079891000176,450.7079891000176,450.7079891000176,450.7079891000176,450.7079891000176,451.70860650006216,451.70860650006216,452.1784115000628,z,1,0.45856980001553893,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,29,0,116,0,,,,,452.1914831000613,,452.179166899994,452.1914831000613,453.1924631000729,453.1924631000729,453.1924631000729,453.1924631000729,453.1924631000729,454.1926538000116,454.1926538000116,454.61281069996767,x,1,0.41485880000982434,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,29,1,117,1,,,,,454.62558870005887,,454.6135463999817,454.62558870005887,455.62677500001155,455.62677500001155,455.62677500001155,455.62677500001155,455.62677500001155,456.6267485000426,456.6267485000426,457.23029420000967,v,1,0.5954681999282911,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,29,2,118,2,,,,,457.24398709996603,,457.23101400001906,457.24398709996603,458.24452569999266,458.24452569999266,458.24452569999266,458.24452569999266,458.24452569999266,459.2448303999845,459.2448303999845,459.69796869996935,c,1,0.4364410999696702,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,29,3,119,3,,,,,459.710647800006,,459.6987209999934,459.710647800006,460.7120241000084,460.7120241000084,460.7120241000084,460.7120241000084,460.7120241000084,461.71221679996233,461.71221679996233,462.13375779998023,z,1,0.4120085999602452,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,30,0,120,0,,,,,462.14615749998484,,462.1349860000191,462.14615749998484,463.14635489997454,463.14635489997454,463.14635489997454,463.14635489997454,463.14635489997454,464.1467022000579,464.1467022000579,464.8664668999845,x,1,0.7157501999754459,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,30,1,121,1,,,,,464.87970479996875,,464.8671647000592,464.87970479996875,465.88052080001216,465.88052080001216,465.88052080001216,465.88052080001216,465.88052080001216,466.88104110001586,466.88104110001586,467.4338448999915,v,1,0.5454988999990746,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,30,2,122,2,,,,,467.4470449000364,,467.4345621999819,467.4470449000364,468.448503099964,468.448503099964,468.448503099964,468.448503099964,468.448503099964,469.44912780006416,469.44912780006416,470.10183100006543,c,1,0.6401403999188915,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,30,3,123,3,,,,,470.1154175000265,,470.10261329996865,470.1154175000265,471.1159031999996,471.1159031999996,471.1159031999996,471.1159031999996,471.1159031999996,472.11655510007404,472.11655510007404,472.6363328000298,z,1,0.5156603999203071,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,31,0,124,0,,,,,472.6495242000092,,472.63703270000406,472.6495242000092,473.65059750003275,473.65059750003275,473.65059750003275,473.65059750003275,473.65059750003275,474.65053069998976,474.65053069998976,475.18714030005503,x,1,0.5261063000652939,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,31,1,125,1,,,,,475.2006323999958,,475.1878853000235,475.2006323999958,476.2013737000525,476.2013737000525,476.2013737000525,476.2013737000525,476.2013737000525,477.20138940005563,477.20138940005563,477.90525199996773,v,1,0.702445299946703,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,31,2,126,2,,,,,477.91885480005294,,477.90598779998254,477.91885480005294,478.91905320005026,478.91905320005026,478.91905320005026,478.91905320005026,478.91905320005026,479.9190276999725,479.9190276999725,482.18996320001315,c,1,2.2624758000019938,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,31,3,127,3,,,,,482.20328889996745,,482.1906938999891,482.20328889996745,483.2041058000177,483.2041058000177,483.2041058000177,483.2041058000177,483.2041058000177,484.2044575000182,484.2044575000182,484.65774940000847,z,1,0.45138770004268736,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,32,0,128,0,,,,,484.67155400000047,,484.6585066000698,484.67155400000047,485.67150719999336,485.67150719999336,485.67150719999336,485.67150719999336,485.67150719999336,486.672033400042,486.672033400042,487.1610017999774,x,1,0.48427999997511506,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,32,1,129,1,,,,,487.17240809998475,,487.16212560003623,487.17240809998475,488.17293230001815,488.17293230001815,488.17293230001815,488.17293230001815,488.17293230001815,489.1731801000424,489.1731801000424,489.6425425000489,v,1,0.46433700004126877,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,32,2,130,2,,,,,489.65654330002144,,489.6432357999729,489.65654330002144,490.6571980000008,490.6571980000008,490.6571980000008,490.6571980000008,490.6571980000008,491.65729979996104,491.65729979996104,492.04585470003076,c,1,0.3850622000172734,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,32,3,131,3,,,,,492.0573395000538,,492.04657920007594,492.0573395000538,493.05817450000905,493.05817450000905,493.05817450000905,493.05817450000905,493.05817450000905,494.05840089998674,494.05840089998674,494.5448382999748,z,1,0.47589750005863607,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,33,0,132,0,,,,,494.55779360001907,,494.5455765000079,494.55779360001907,495.5588189000264,495.5588189000264,495.5588189000264,495.5588189000264,495.5588189000264,496.5593184999889,496.5593184999889,496.9793963000411,x,1,0.416516299941577,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,33,1,133,1,,,,,496.99296800000593,,496.9801475000568,496.99296800000593,497.9928832000587,497.9928832000587,497.9928832000587,497.9928832000587,497.9928832000587,498.9926695000613,498.9926695000613,499.479776400025,v,1,0.47784790000878274,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,33,2,134,2,,,,,499.4937251000665,,499.480507100001,499.4937251000665,500.4943542999681,500.4943542999681,500.4943542999681,500.4943542999681,500.4943542999681,501.4944713000441,501.4944713000441,502.04841509996913,c,1,0.5363020000513643,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,33,3,135,3,,,,,502.06135219999123,,502.04914730007295,502.06135219999123,503.0621605999768,503.0621605999768,503.0621605999768,503.0621605999768,503.0621605999768,504.0622080999892,504.0622080999892,504.4657894000411,z,1,0.4022357000503689,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,34,0,136,0,,,,,504.4789948000107,,504.46652819996234,504.4789948000107,505.4803496999666,505.4803496999666,505.4803496999666,505.4803496999666,505.4803496999666,506.4796822000062,506.4796822000062,507.1162644000724,x,1,0.6207436999538913,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,34,1,137,1,,,,,507.1294095000485,,507.1169840999646,507.1294095000485,508.1306846999796,508.1306846999796,508.1306846999796,508.1306846999796,508.1306846999796,509.13052190002054,509.13052190002054,509.65051830001175,v,1,0.5105717000551522,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,34,2,138,2,,,,,509.66421039996203,,509.651272600051,509.66421039996203,510.66447319998406,510.66447319998406,510.66447319998406,510.66447319998406,510.66447319998406,511.66513770003803,511.66513770003803,512.1525781999808,c,1,0.4797608000226319,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,34,3,139,3,,,,,512.1651524000335,,512.1532782000722,512.1651524000335,513.1657622000203,513.1657622000203,513.1657622000203,513.1657622000203,513.1657622000203,514.1660936999833,514.1660936999833,514.6192476999713,z,1,0.4479987999657169,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,35,0,140,0,,,,,514.6326834000647,,514.6199464000529,514.6326834000647,515.6336477000732,515.6336477000732,515.6336477000732,515.6336477000732,515.6336477000732,516.633680799976,516.633680799976,517.2037699000211,x,1,0.5608104999409989,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,35,1,141,1,,,,,517.2172918000724,,517.2045006999979,517.2172918000724,518.2172763000708,518.2172763000708,518.2172763000708,518.2172763000708,518.2172763000708,519.218289499986,519.218289499986,519.7410481000552,v,1,0.5173447999404743,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,35,2,142,2,,,,,519.7515910000075,,519.7419783000369,519.7515910000075,520.7521200999618,520.7521200999618,520.7521200999618,520.7521200999618,520.7521200999618,521.7523950000759,521.7523950000759,522.4224395999918,c,1,0.6630702000111341,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,35,3,143,3,,,,,522.4362367000431,,522.4231302000117,522.4362367000431,523.4366517000599,523.4366517000599,523.4366517000599,523.4366517000599,523.4366517000599,524.4368838999653,524.4368838999653,524.8569213000592,z,1,0.41019059997051954,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,36,0,144,0,,,,,524.8701626000693,,524.8576203000266,524.8701626000693,525.8713377000531,525.8713377000531,525.8713377000531,525.8713377000531,525.8713377000531,526.8707747000735,526.8707747000735,527.4242731999839,x,1,0.5480001999530941,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,36,1,145,1,,,,,527.4383084999863,,527.4250188000733,527.4383084999863,528.4384516000282,528.4384516000282,528.4384516000282,528.4384516000282,528.4384516000282,529.4390339000383,529.4390339000383,530.1935751000419,v,1,0.7423587000230327,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,36,2,146,2,,,,,530.2055949000642,,530.1942823000718,530.2055949000642,531.2062596000032,531.2062596000032,531.2062596000032,531.2062596000032,531.2062596000032,532.206321900012,532.206321900012,532.6932106000604,c,1,0.4844016000861302,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,36,3,147,3,,,,,532.7069541000528,,532.6939539000159,532.7069541000528,533.7072187999729,533.7072187999729,533.7072187999729,533.7072187999729,533.7072187999729,534.7076276000589,534.7076276000589,535.1779978000559,z,1,0.46446609997656196,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,37,0,148,0,,,,,535.1905884000007,,535.1786809000187,535.1905884000007,536.1917935999809,536.1917935999809,536.1917935999809,536.1917935999809,536.1917935999809,537.1916008000262,537.1916008000262,537.7124278000556,x,1,0.5179700000444427,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,37,1,149,1,,,,,537.725589800044,,537.7131576000247,537.725589800044,538.7258746000007,538.7258746000007,538.7258746000007,538.7258746000007,538.7258746000007,539.7264516999712,539.7264516999712,540.4627922000363,v,1,0.7264304000418633,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,37,2,150,2,,,,,540.4759605000727,,540.4634796000319,540.4759605000727,541.4764468000503,541.4764468000503,541.4764468000503,541.4764468000503,541.4764468000503,542.4774547000416,542.4774547000416,543.0797927000094,c,1,0.5889094000449404,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,37,3,151,3,,,,,543.0943287999835,,543.0805250999983,543.0943287999835,544.0946856000228,544.0946856000228,544.0946856000228,544.0946856000228,544.0946856000228,545.0945052000461,545.0945052000461,545.5315341000678,z,1,0.4357214999618009,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,38,0,152,0,,,,,545.5447128000669,,545.532233200036,545.5447128000669,546.5455307000084,546.5455307000084,546.5455307000084,546.5455307000084,546.5455307000084,547.5464970000321,547.5464970000321,548.415672800038,x,1,0.8538925000466406,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,38,1,153,1,,,,,548.4295220000204,,548.416385199991,548.4295220000204,549.4297852000454,549.4297852000454,549.4297852000454,549.4297852000454,549.4297852000454,550.4303915000055,550.4303915000055,551.2675120000495,v,1,0.83145720011089,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,38,2,154,2,,,,,551.2806630000705,,551.2682613000507,551.2806630000705,552.2809478000272,552.2809478000272,552.2809478000272,552.2809478000272,552.2809478000272,553.2815250999993,553.2815250999993,554.0184054999845,c,1,0.7338220999808982,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,38,3,155,3,,,,,554.0315812999615,,554.0191524999682,554.0315812999615,555.0320890999865,555.0320890999865,555.0320890999865,555.0320890999865,555.0320890999865,556.0326689999783,556.0326689999783,556.5188138000667,z,1,0.47549480001907796,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,39,0,156,0,,,,,556.5324447000166,,556.5195558000123,556.5324447000166,557.5328120000195,557.5328120000195,557.5328120000195,557.5328120000195,557.5328120000195,558.5335626000306,558.5335626000306,559.8033471000381,x,1,1.2556938000489026,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,39,1,157,1,,,,,559.81729669997,,559.8040468000108,559.81729669997,560.8186796000227,560.8186796000227,560.8186796000227,560.8186796000227,560.8186796000227,561.8183478000574,561.8183478000574,562.9055264999624,v,1,1.0763837000122294,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,39,2,158,2,,,,,562.9187075999798,,562.9062377000228,562.9187075999798,563.918928100029,563.918928100029,563.918928100029,563.918928100029,563.918928100029,564.919286099961,564.919286099961,566.2230192000279,c,1,1.2966703000711277,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,39,3,159,3,,,,,566.2361226000357,,566.2237282000715,566.2361226000357,567.2367742999922,567.2367742999922,567.2367742999922,567.2367742999922,567.2367742999922,568.2372334999964,568.2372334999964,569.3744143999647,z,1,1.1248096000635996,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,40,0,160,0,,,,,569.388534000027,,569.3751544000115,569.388534000027,570.3880421000067,570.3880421000067,570.3880421000067,570.3880421000067,570.3880421000067,571.3884174000705,571.3884174000705,572.475904699997,x,1,1.084602800081484,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,40,1,161,1,,,,,572.4889176000142,,572.4766286000377,572.4889176000142,573.4895541999722,573.4895541999722,573.4895541999722,573.4895541999722,573.4895541999722,574.489757000003,574.489757000003,574.9594851000002,v,1,0.4615498000057414,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,40,2,162,2,,,,,574.9730258999625,,574.9602159999777,574.9730258999625,575.9735140000703,575.9735140000703,575.9735140000703,575.9735140000703,575.9735140000703,576.9738279000157,576.9738279000157,578.2274598999647,c,1,1.2401164000621065,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-150,z,40,3,163,3,,,,,578.2412223999854,,578.2281918000663,578.2412223999854,579.2418538000202,579.2418538000202,579.2418538000202,579.2418538000202,579.2418538000202,580.2422794000013,580.2422794000013,582.766148100025,z,1,2.514819600037299,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
-50,x,41,0,164,0,,,,,582.7764982000226,,582.7676111999899,582.7764982000226,583.7769646999659,583.7769646999659,583.7769646999659,583.7769646999659,583.7769646999659,584.7769613000564,584.7769613000564,586.2476420999737,x,1,1.4692557000089437,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
150,v,41,1,165,1,,,,,586.26077240007,,586.2485577999614,586.26077240007,587.2616812000051,587.2616812000051,587.2616812000051,587.2616812000051,587.2616812000051,588.261769499979,588.261769499979,592.1325946999714,v,1,3.855472700088285,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
50,c,41,2,166,2,,,,,592.1470593999838,,592.1333231000463,592.1470593999838,593.1468026000075,593.1468026000075,593.1468026000075,593.1468026000075,593.1468026000075,594.1472110999748,594.1472110999748,594.8848762999987,c,1,0.7315986000467092,None,tots,001,2024-10-17_14h35.01.876,Motor_sequence_task,2024.1.5,None,2024-10-17 14h35.17.260868 +0530,
